timestamp,peer_id,x,y
25.000000,P0008,915.876044,621.005887
25.000000,P0009,383.358732,970.789696
25.000000,P0010,19.068583,438.648521
26.000000,P0001,630.008903,722.511427
26.000000,P0002,808.012512,555.595964
26.000000,P0003,854.537370,519.551675
26.000000,P0004,580.105387,883.124369
26.000000,P0005,55.787881,727.647759
26.000000,P0006,723.619069,587.327106
26.000000,P0007,816.475577,209.090250
26.000000,P0008,915.430345,621.527775
26.000000,P0009,382.923443,971.154568
26.000000,P0010,19.184445,439.393117
27.000000,P0001,630.160395,721.773251
27.000000,P0002,807.616900,555.397433
27.000000,P0003,853.848083,520.178488
27.000000,P0004,580.128195,883.650610
27.000000,P0005,55.629694,727.820155
27.000000,P0006,723.631359,587.408940
27.000000,P0007,816.830220,209.615629
27.000000,P0008,915.447427,621.150273
27.000000,P0009,382.509732,970.409217
27.000000,P0010,19.086070,439.568077
28.000000,P0001,630.111340,721.094372
28.000000,P0002,807.863792,554.985055
28.000000,P0003,853.996349,519.050990
28.000000,P0004,580.303670,883.378986
28.000000,P0005,55.770254,728.731261
28.000000,P0006,723.130498,587.042140
28.000000,P0007,817.394870,209.295515
28.000000,P0008,915.835536,621.936205
28.000000,P0009,382.897225,970.320296
28.000000,P0010,19.233476,439.587438
29.000000,P0001,629.588709,721.163233
29.000000,P0002,807.119311,554.480330
29.000000,P0003,853.963459,518.793159
29.000000,P0004,579.734854,884.106477
29.000000,P0005,56.076106,728.748771
29.000000,P0006,722.670471,587.601887
29.000000,P0007,818.008491,210.199062
29.000000,P0008,914.867812,622.688653
29.000000,P0009,382.907161,970.841121
29.000000,P0010,19.079557,439.365197
30.000000,P0001,629.436051,721.554330
30.000000,P0002,806.839487,554.306555
30.000000,P0003,853.883861,519.363105
30.000000,P0004,579.574905,884.584062
30.000000,P0005,56.776360,728.708437
30.000000,P0006,722.413285,587.460166
30.000000,P0007,818.099170,209.354175
30.000000,P0008,915.055040,622.671106
30.000000,P0009,383.647343,971.327457
30.000000,P0010,19.035745,439.166163
31.000000,P0001,629.151961,721.629293
31.000000,P0002,806.864486,553.530544
31.000000,P0003,853.179114,518.559801
31.000000,P0004,579.477716,884.463857
31.000000,P0005,56.325198,728.448330
31.000000,P0006,722.082940,588.440534
31.000000,P0007,817.838459,209.121813
31.000000,P0008,915.067310,622.425914
31.000000,P0009,383.801848,971.318565
31.000000,P0010,19.616789,439.434642
32.000000,P0001,630.447582,721.475424
32.000000,P0002,806.955843,552.913673
32.000000,P0003,853.498610,519.008327
32.000000,P0004,579.055452,885.021047
32.000000,P0005,56.587242,728.249680
32.000000,P0006,721.956613,587.709016
32.000000,P0007,818.098582,208.771533
32.000000,P0008,915.180513,622.627863
32.000000,P0009,383.840414,971.727212
32.000000,P0010,19.679150,439.606786
33.000000,P0001,631.378819,721.470999
33.000000,P0002,806.915371,552.566593
33.000000,P0003,853.226047,519.086025
33.000000,P0004,579.097680,885.438165
33.000000,P0005,56.366933,727.993736
33.000000,P0006,721.834500,586.904833
33.000000,P0007,818.516359,208.534873
33.000000,P0008,915.529464,622.828300
33.000000,P0009,383.001041,971.303763
33.000000,P0010,19.886962,439.308504
34.000000,P0001,631.874623,721.144745
34.000000,P0002,807.020418,552.516368
34.000000,P0003,852.751718,519.090190
34.000000,P0004,579.289710,885.829637
34.000000,P0005,55.939758,728.162913
34.000000,P0006,721.973107,587.131780
34.000000,P0007,818.869388,208.200892
34.000000,P0008,915.870912,622.963650
34.000000,P0009,383.832677,970.412160
34.000000,P0010,20.017006,439.048810
35.000000,P0001,631.621048,720.718428
35.000000,P0002,806.608297,551.460172
35.000000,P0003,852.596224,518.641622
35.000000,P0004,580.621120,886.090783
35.000000,P0005,55.695884,728.790119
35.000000,P0006,721.833904,587.846261
35.000000,P0007,819.426632,207.445967
35.000000,P0008,915.737401,622.367107
35.000000,P0009,384.914161,970.231925
35.000000,P0010,20.961668,439.377454
36.000000,P0001,631.736059,720.275413
36.000000,P0002,805.878962,550.605048
36.000000,P0003,852.252993,518.672220
36.000000,P0004,581.214336,885.193013
36.000000,P0005,55.926081,728.683360
36.000000,P0006,721.990341,587.199065
36.000000,P0007,819.677255,207.833011
36.000000,P0008,915.500178,622.802782
36.000000,P0009,385.202868,970.730031
36.000000,P0010,20.943308,439.248296
37.000000,P0001,631.198110,720.887266
37.000000,P0002,806.144714,550.589288
37.000000,P0003,851.867648,518.071607
37.000000,P0004,580.507279,886.786739
37.000000,P0005,55.908760,728.608369
37.000000,P0006,721.609330,587.117673
37.000000,P0007,818.966335,207.734805
37.000000,P0008,916.729542,622.247151
37.000000,P0009,385.150283,971.038371
37.000000,P0010,21.123703,439.209283
38.000000,P0001,630.745946,721.072469
38.000000,P0002,806.168626,550.754645
38.000000,P0003,852.765933,519.022254
38.000000,P0004,580.381524,887.558019
38.000000,P0005,55.844761,729.184444
38.000000,P0006,721.476008,586.501052
38.000000,P0007,818.661135,207.622269
38.000000,P0008,916.978339,622.922441
38.000000,P0009,384.857622,971.473036
38.000000,P0010,21.188990,438.716819
39.000000,P0001,630.883741,720.680645
39.000000,P0002,805.874111,551.221100
39.000000,P0003,853.075286,518.894186
39.000000,P0004,581.307280,887.479699
39.000000,P0005,56.183409,729.049008
39.000000,P0006,721.307576,587.375599
39.000000,P0007,818.149912,208.064644
39.000000,P0008,917.060009,623.277620
39.000000,P0009,384.737414,970.806275
39.000000,P0010,21.759196,439.055637
40.000000,P0001,630.476666,719.784347
40.000000,P0002,805.926988,550.616087
40.000000,P0003,853.892008,518.337085
40.000000,P0004,581.603529,887.750667
40.000000,P0005,56.219406,728.004394
40.000000,P0006,721.584965,587.329775
40.000000,P0007,818.256535,207.696991
40.000000,P0008,917.852923,623.237979
40.000000,P0009,384.467145,970.451977
40.000000,P0010,22.279539,438.764626
41.000000,P0001,630.505942,719.837891
41.000000,P0002,805.801284,551.112986
41.000000,P0003,853.306311,519.071648
41.000000,P0004,581.970539,888.099401
41.000000,P0005,56.340297,728.987049
41.000000,P0006,720.970928,587.486318
41.000000,P0007,818.028563,207.226203
41.000000,P0008,918.239557,623.397702
41.000000,P0009,384.618612,970.332607
41.000000,P0010,21.366870,438.784778
42.000000,P0001,630.235898,719.198045
42.000000,P0002,805.736943,550.755002
42.000000,P0003,853.088639,519.394555
42.000000,P0004,581.494525,887.521224
42.000000,P0005,56.370812,728.847013
42.000000,P0006,721.540554,587.669473
42.000000,P0007,818.365975,207.303455
42.000000,P0008,918.595070,623.694653
42.000000,P0009,384.341314,970.185146
42.000000,P0010,20.944589,438.486423
43.000000,P0001,630.350680,719.697296
43.000000,P0002,805.653393,550.792590
43.000000,P0003,852.494564,519.476652
43.000000,P0004,581.344482,887.968854
43.000000,P0005,56.723380,729.591561
43.000000,P0006,721.434429,587.419272
43.000000,P0007,818.415010,207.390696
43.000000,P0008,918.904192,623.791729
43.000000,P0009,383.826463,970.842662
43.000000,P0010,20.572825,437.351303
44.000000,P0001,630.110392,719.150218
44.000000,P0002,804.844725,551.231429
44.000000,P0003,852.674953,519.439127
44.000000,P0004,580.967334,887.405165
44.000000,P0005,56.749831,730.091974
44.000000,P0006,721.442371,587.657766
44.000000,P0007,819.237320,208.456012
44.000000,P0008,919.559154,623.773094
44.000000,P0009,383.683393,970.914148
44.000000,P0010,20.129438,437.072804
45.000000,P0001,630.373611,718.842683
45.000000,P0002,804.945318,551.714409
45.000000,P0003,852.739852,518.967963
45.000000,P0004,581.293593,886.826946
45.000000,P0005,56.468509,730.130478
45.000000,P0006,721.727635,587.538383
45.000000,P0007,818.676763,208.577149
45.000000,P0008,919.098213,622.939425
45.000000,P0009,384.237013,969.892279
45.000000,P0010,19.864707,437.019252
46.000000,P0001,630.824903,718.762446
46.000000,P0002,803.834215,552.281896
46.000000,P0003,851.942527,519.044855
46.000000,P0004,581.930708,886.560488
46.000000,P0005,56.074288,729.760817
46.000000,P0006,721.665701,587.626657
46.000000,P0007,817.631023,208.596510
46.000000,P0008,918.367569,622.965147
46.000000,P0009,383.734112,969.898111
46.000000,P0010,20.170477,436.944911
47.000000,P0001,630.516753,718.741504
47.000000,P0002,804.329237,552.581044
47.000000,P0003,852.101057,518.522359
47.000000,P0004,582.548934,885.882697
47.000000,P0005,55.833542,729.817154
47.000000,P0006,722.161840,587.752934
47.000000,P0007,817.006227,208.780222
47.000000,P0008,918.118936,624.054572
47.000000,P0009,383.669933,969.717229
47.000000,P0010,20.729299,437.255903
48.000000,P0001,631.129384,718.106375
48.000000,P0002,804.776105,552.495842
48.000000,P0003,851.840988,519.611404
48.000000,P0004,582.822455,885.612422
48.000000,P0005,55.724902,729.534434
48.000000,P0006,722.240028,588.739231
48.000000,P0007,816.806014,208.766470
48.000000,P0008,917.372151,624.105742
48.000000,P0009,383.278053,970.084263
48.000000,P0010,20.485219,437.116680
49.000000,P0001,631.946066,717.718096
49.000000,P0002,805.102152,552.674884
49.000000,P0003,851.691166,519.974145
49.000000,P0004,583.040854,885.503598
49.000000,P0005,55.004350,729.400997
49.000000,P0006,722.041205,589.106429
49.000000,P0007,815.598795,209.595044
49.000000,P0008,917.352882,623.332899
49.000000,P0009,382.718656,969.296866
49.000000,P0010,20.714573,436.861095
50.000000,P0001,631.399022,718.107803
50.000000,P0002,805.249036,552.814132
50.000000,P0003,851.991205,519.419698
50.000000,P0004,583.866553,885.225031
50.000000,P0005,54.780969,728.930900
50.000000,P0006,722.426525,589.246031
50.000000,P0007,815.570463,208.591586
50.000000,P0008,917.684155,623.108024
50.000000,P0009,382.914331,969.000943
50.000000,P0010,20.004549,437.065216
51.000000,P0001,631.095045,717.217988
51.000000,P0002,804.358915,552.345654
51.000000,P0003,852.304741,519.627978
51.000000,P0004,584.079678,884.443082
51.000000,P0005,54.715206,728.682551
51.000000,P0006,722.712445,589.942016
51.000000,P0007,815.246048,208.769874
51.000000,P0008,918.016408,623.004624
51.000000,P0009,382.866555,968.676568
51.000000,P0010,19.956747,436.697315
52.000000,P0001,631.521831,716.926234
52.000000,P0002,804.528719,552.675733
52.000000,P0003,852.382613,518.531788
52.000000,P0004,583.164103,884.496164
52.000000,P0005,54.939283,729.053324
52.000000,P0006,722.261249,589.923078
52.000000,P0007,815.237951,209.215101
52.000000,P0008,917.458596,622.944165
52.000000,P0009,381.572292,968.660352
52.000000,P0010,19.652604,436.861437
53.000000,P0001,631.754107,717.158715
53.000000,P0002,803.780964,552.650036
53.000000,P0003,852.179684,518.222833
53.000000,P0004,584.402047,884.489183
53.000000,P0005,54.681256,728.756939
53.000000,P0006,722.435289,589.662776
53.000000,P0007,815.210185,208.565891
53.000000,P0008,916.973831,622.985055
53.000000,P0009,381.678527,967.792016
53.000000,P0010,20.489476,437.095865
54.000000,P0001,631.144822,717.072088
54.000000,P0002,803.803016,553.188272
54.000000,P0003,852.427764,518.419800
54.000000,P0004,584.359274,884.162955
54.000000,P0005,54.653853,729.228521
54.000000,P0006,721.977007,589.740297
54.000000,P0007,816.011731,208.290847
54.000000,P0008,917.277537,623.260494
54.000000,P0009,381.832933,968.273566
54.000000,P0010,20.571490,436.602745
55.000000,P0001,631.467058,716.610981
55.000000,P0002,803.578588,552.696139
55.000000,P0003,852.119858,518.687643
55.000000,P0004,584.693544,884.742243
55.000000,P0005,54.336957,729.190496
55.000000,P0006,721.901791,589.967982
55.000000,P0007,815.456117,208.415700
55.000000,P0008,917.397692,623.496475
55.000000,P0009,382.064558,967.827647
55.000000,P0010,20.704549,436.727607
56.000000,P0001,631.257409,715.816798
56.000000,P0002,803.164846,553.585539
56.000000,P0003,851.619429,518.054559
56.000000,P0004,584.365804,884.938151
56.000000,P0005,53.876200,728.968458
56.000000,P0006,722.084455,589.020154
56.000000,P0007,814.969226,207.887330
56.000000,P0008,917.322435,623.039344
56.000000,P0009,382.155702,968.704314
56.000000,P0010,20.803097,437.187356
57.000000,P0001,631.692680,715.961033
57.000000,P0002,803.364502,553.576262
57.000000,P0003,851.541134,518.344595
57.000000,P0004,584.808779,885.768418
57.000000,P0005,54.592762,728.464307
57.000000,P0006,721.566421,589.510982
57.000000,P0007,815.274373,207.682058
57.000000,P0008,917.102731,622.594417
57.000000,P0009,382.758338,969.310698
57.000000,P0010,20.458891,437.630640
58.000000,P0001,631.870042,716.384482
58.000000,P0002,803.112850,553.587459
58.000000,P0003,850.412787,518.391482
58.000000,P0004,584.049668,885.637527
58.000000,P0005,54.514741,728.155373
58.000000,P0006,721.828615,589.381062
58.000000,P0007,815.502623,207.445940
58.000000,P0008,916.996760,622.330018
58.000000,P0009,383.558220,969.792031
58.000000,P0010,20.090388,438.174869
59.000000,P0001,631.778450,716.817048
59.000000,P0002,802.769267,553.450520
59.000000,P0003,850.344623,519.086712
59.000000,P0004,583.965735,885.108347
59.000000,P0005,54.903753,728.689511
59.000000,P0006,722.357499,589.640181
59.000000,P0007,815.084301,208.127609
59.000000,P0008,916.749855,622.194701
59.000000,P0009,383.244382,969.978163
59.000000,P0010,20.331947,438.721068
60.000000,P0001,631.343765,716.708401
60.000000,P0002,802.178583,553.511046
60.000000,P0003,850.440733,518.523112
60.000000,P0004,583.264264,885.501806
60.000000,P0005,54.576560,729.134293
60.000000,P0006,722.405149,589.404169
60.000000,P0007,816.122028,208.027973
60.000000,P0008,917.331455,622.821711
60.000000,P0009,382.999142,970.453577
60.000000,P0010,20.637472,438.343984
