timestamp,peer_id,x,y
27.000000,P0009,350.310607,635.769750
27.000000,P0010,169.801526,349.791278
28.000000,P0001,141.776617,299.085569
28.000000,P0002,415.716670,963.969224
28.000000,P0003,509.963608,908.681783
28.000000,P0004,27.671557,130.632068
28.000000,P0005,662.400982,154.499360
28.000000,P0006,233.054558,608.608792
28.000000,P0007,701.995966,277.661751
28.000000,P0008,1.114957,993.710582
28.000000,P0009,350.367878,635.597906
28.000000,P0010,169.409825,350.347613
29.000000,P0001,141.218370,297.777197
29.000000,P0002,415.906717,964.622379
29.000000,P0003,510.012933,908.909371
29.000000,P0004,27.151908,130.481314
29.000000,P0005,662.736048,154.869363
29.000000,P0006,233.036070,608.969458
29.000000,P0007,701.981351,277.661658
29.000000,P0008,0.945008,993.886265
29.000000,P0009,349.651623,635.560687
29.000000,P0010,169.779052,350.508105
30.000000,P0001,141.476747,298.223695
30.000000,P0002,415.988631,964.757701
30.000000,P0003,509.950529,908.973285
30.000000,P0004,26.846268,130.209998
30.000000,P0005,663.006695,154.161882
30.000000,P0006,233.484687,609.187522
30.000000,P0007,701.723911,277.368752
30.000000,P0008,1.697407,994.425365
30.000000,P0009,349.629743,635.807034
30.000000,P0010,169.925848,350.485205
31.000000,P0001,141.715766,298.502859
31.000000,P0002,416.128248,964.855182
31.000000,P0003,509.412882,908.785986
31.000000,P0004,26.175158,130.757304
31.000000,P0005,663.158901,153.383458
31.000000,P0006,233.825607,608.824317
31.000000,P0007,701.436023,277.448530
31.000000,P0008,0.998421,994.597143
31.000000,P0009,350.305756,636.142654
31.000000,P0010,170.063900,349.896875
32.000000,P0001,141.750374,298.631835
32.000000,P0002,416.626319,965.092794
32.000000,P0003,509.893464,909.311290
32.000000,P0004,26.605841,130.762689
32.000000,P0005,663.460934,153.423880
32.000000,P0006,234.052205,608.565828
32.000000,P0007,701.966163,277.181395
32.000000,P0008,0.726850,994.674690
32.000000,P0009,350.554848,636.972197
32.000000,P0010,170.064843,350.253086
33.000000,P0001,140.711243,298.602798
33.000000,P0002,417.048911,964.934906
33.000000,P0003,509.462162,908.992729
33.000000,P0004,26.475222,131.104396
33.000000,P0005,663.371584,153.321033
33.000000,P0006,233.650021,607.888914
33.000000,P0007,702.645549,277.634425
33.000000,P0008,0.312472,994.915067
33.000000,P0009,351.048116,637.325224
33.000000,P0010,169.365174,350.335961
34.000000,P0001,141.228442,298.964549
34.000000,P0002,417.260492,964.987209
34.000000,P0003,510.105722,909.203185
34.000000,P0004,26.222515,131.699253
34.000000,P0005,663.622718,152.984464
34.000000,P0006,233.459379,607.562332
34.000000,P0007,702.735312,278.974466
34.000000,P0008,0.365255,995.216095
34.000000,P0009,351.411637,637.104308
34.000000,P0010,169.770673,350.523291
35.000000,P0001,141.043411,298.613609
35.000000,P0002,417.186495,964.870678
35.000000,P0003,511.549310,909.467048
35.000000,P0004,26.291030,131.970628
35.000000,P0005,663.928846,152.020650
35.000000,P0006,233.625821,606.849620
35.000000,P0007,702.480998,278.730880
35.000000,P0008,0.459881,995.510886
35.000000,P0009,351.576203,638.035253
35.000000,P0010,169.705394,350.890689
36.000000,P0001,140.523743,298.501627
36.000000,P0002,417.421948,964.700734
36.000000,P0003,512.282144,909.438110
36.000000,P0004,26.117060,132.381983
36.000000,P0005,663.627929,151.271873
36.000000,P0006,234.334623,606.505696
36.000000,P0007,702.068181,279.197488
36.000000,P0008,0.591679,995.598856
36.000000,P0009,351.987745,638.928721
36.000000,P0010,170.077593,350.872169
37.000000,P0001,140.881792,299.146385
37.000000,P0002,417.445691,964.776969
37.000000,P0003,512.357765,909.812926
37.000000,P0004,26.882485,132.265259
37.000000,P0005,663.264917,151.706830
37.000000,P0006,234.326700,606.413101
37.000000,P0007,701.988051,278.895438
37.000000,P0008,0.033567,995.428271
37.000000,P0009,352.477747,638.975568
37.000000,P0010,170.723437,351.039552
38.000000,P0001,140.950898,299.896119
38.000000,P0002,418.222509,964.699942
38.000000,P0003,511.825292,909.683309
38.000000,P0004,27.091948,131.511378
38.000000,P0005,663.271613,151.322758
38.000000,P0006,234.559203,606.341380
38.000000,P0007,702.138051,278.368252
38.000000,P0008,0.410646,995.040705
38.000000,P0009,352.796257,638.509884
38.000000,P0010,171.134533,350.769515
39.000000,P0001,140.985558,299.530436
39.000000,P0002,418.092533,965.204842
39.000000,P0003,511.562639,909.742527
39.000000,P0004,27.193927,131.406206
39.000000,P0005,663.680111,151.216846
39.000000,P0006,233.459285,606.078488
39.000000,P0007,701.561257,278.337811
39.000000,P0008,0.644752,995.195680
39.000000,P0009,352.329530,639.201021
39.000000,P0010,171.659350,351.022027
40.000000,P0001,141.607986,299.901551
40.000000,P0002,418.202039,965.412061
40.000000,P0003,511.470795,909.395024
40.000000,P0004,27.094247,132.239800
40.000000,P0005,664.232014,151.690491
40.000000,P0006,233.080286,605.127638
40.000000,P0007,700.817184,278.140168
40.000000,P0008,0.376761,994.574118
40.000000,P0009,351.505405,638.995405
40.000000,P0010,171.956271,351.874938
41.000000,P0001,141.493119,299.528188
41.000000,P0002,417.477734,965.956327
41.000000,P0003,511.011118,909.172421
41.000000,P0004,26.792980,133.004527
41.000000,P0005,664.811187,152.070851
41.000000,P0006,232.941324,605.033216
41.000000,P0007,700.253941,278.117842
41.000000,P0008,1.484590,994.644467
41.000000,P0009,351.081022,639.348085
41.000000,P0010,171.350767,351.722067
42.000000,P0001,141.523517,299.868525
42.000000,P0002,417.628089,965.989526
42.000000,P0003,511.256659,909.423278
42.000000,P0004,26.620106,133.255656
42.000000,P0005,664.519923,152.166039
42.000000,P0006,233.524459,604.846751
42.000000,P0007,700.325228,278.660233
42.000000,P0008,1.652661,995.212896
42.000000,P0009,351.757222,640.016421
42.000000,P0010,171.013014,350.768347
43.000000,P0001,141.251965,299.824545
43.000000,P0002,417.382392,966.353756
43.000000,P0003,511.302452,909.721455
43.000000,P0004,26.709411,132.795479
43.000000,P0005,663.413550,152.687357
43.000000,P0006,233.812135,604.398139
43.000000,P0007,699.638555,279.116728
43.000000,P0008,2.031389,995.197282
43.000000,P0009,352.164780,639.864151
43.000000,P0010,170.723163,350.244113
44.000000,P0001,141.610176,299.883695
44.000000,P0002,417.789177,966.277062
44.000000,P0003,510.986342,909.794601
44.000000,P0004,27.320153,133.078077
44.000000,P0005,663.009789,152.277060
44.000000,P0006,233.813473,604.433342
44.000000,P0007,699.135377,278.331180
44.000000,P0008,1.004742,995.298060
44.000000,P0009,352.064178,639.906965
44.000000,P0010,171.061659,350.141004
45.000000,P0001,141.399851,299.767388
45.000000,P0002,417.455441,966.176544
45.000000,P0003,510.536592,909.691201
45.000000,P0004,28.055091,132.566275
45.000000,P0005,663.274885,152.291134
45.000000,P0006,233.084744,604.597290
45.000000,P0007,699.386274,277.596853
45.000000,P0008,0.330822,995.903382
45.000000,P0009,351.718877,640.135229
45.000000,P0010,170.920867,349.904656
46.000000,P0001,140.833618,299.657659
46.000000,P0002,417.452830,966.109137
46.000000,P0003,510.619306,910.246329
46.000000,P0004,28.084845,133.094083
46.000000,P0005,663.321147,151.487550
46.000000,P0006,233.617835,604.003028
46.000000,P0007,699.501819,277.469920
46.000000,P0008,0.409561,995.040805
46.000000,P0009,351.584676,640.450401
46.000000,P0010,170.790757,349.419553
47.000000,P0001,140.817123,300.261237
47.000000,P0002,417.760709,966.468622
47.000000,P0003,511.110371,910.801786
47.000000,P0004,27.994119,132.805339
47.000000,P0005,662.994308,151.589133
47.000000,P0006,233.382815,604.284902
47.000000,P0007,699.428729,277.824840
47.000000,P0008,0.933000,995.087613
47.000000,P0009,350.993679,640.609976
47.000000,P0010,170.748181,349.173509
48.000000,P0001,141.080150,300.022787
48.000000,P0002,417.686261,966.709158
48.000000,P0003,510.756788,911.426006
48.000000,P0004,28.104527,132.464432
48.000000,P0005,663.017555,151.695294
48.000000,P0006,233.523014,603.965367
48.000000,P0007,698.986768,278.209906
48.000000,P0008,1.013325,995.082262
48.000000,P0009,351.398299,640.276483
48.000000,P0010,170.698910,349.584818
49.000000,P0001,141.323432,299.927219
49.000000,P0002,417.722884,967.174475
49.000000,P0003,511.170680,911.899028
49.000000,P0004,28.768248,132.507501
49.000000,P0005,662.761564,151.155177
49.000000,P0006,232.655554,603.221673
49.000000,P0007,698.946034,278.001950
49.000000,P0008,1.329582,995.019816
49.000000,P0009,352.343964,640.027691
49.000000,P0010,170.411080,350.053951
50.000000,P0001,141.507364,299.560384
50.000000,P0002,418.983705,966.768924
50.000000,P0003,511.253596,912.556644
50.000000,P0004,29.012323,132.934685
50.000000,P0005,663.678892,151.375226
50.000000,P0006,231.898080,603.211970
50.000000,P0007,698.505913,277.488228
50.000000,P0008,1.319446,995.159313
50.000000,P0009,352.516497,640.285208
50.000000,P0010,170.173881,350.121677
51.000000,P0001,140.926090,299.120003
51.000000,P0002,419.532997,966.847653
51.000000,P0003,511.483693,912.517552
51.000000,P0004,29.316981,132.549467
51.000000,P0005,664.079236,151.647107
51.000000,P0006,231.245599,603.185650
51.000000,P0007,698.631619,276.546509
51.000000,P0008,1.542342,994.637070
51.000000,P0009,352.874450,640.842235
51.000000,P0010,169.841293,350.460392
52.000000,P0001,140.248836,299.612684
52.000000,P0002,419.309709,966.834438
52.000000,P0003,510.830801,912.168811
52.000000,P0004,29.383514,131.514766
52.000000,P0005,663.623824,151.963129
52.000000,P0006,231.780203,602.628195
52.000000,P0007,698.896765,275.825148
52.000000,P0008,1.541172,995.048019
52.000000,P0009,353.133863,640.227017
52.000000,P0010,170.506817,350.472748
53.000000,P0001,139.850663,299.622304
53.000000,P0002,418.390045,966.917115
53.000000,P0003,511.117779,912.213291
53.000000,P0004,30.591258,132.315178
53.000000,P0005,663.246163,152.217941
53.000000,P0006,231.327371,602.553298
53.000000,P0007,697.956465,275.927573
53.000000,P0008,2.259053,994.919156
53.000000,P0009,353.272985,639.336874
53.000000,P0010,170.363510,350.544361
54.000000,P0001,139.597575,299.901671
54.000000,P0002,418.018403,967.413304
54.000000,P0003,511.285563,912.312346
54.000000,P0004,30.054672,132.158913
54.000000,P0005,663.677783,152.497119
54.000000,P0006,230.802714,602.848883
54.000000,P0007,698.579526,275.835612
54.000000,P0008,1.731676,994.408658
54.000000,P0009,353.196077,638.975331
54.000000,P0010,169.317504,350.236360
55.000000,P0001,139.573627,299.844789
55.000000,P0002,417.914518,967.663340
55.000000,P0003,511.784345,912.620313
55.000000,P0004,29.763316,131.051554
55.000000,P0005,663.543566,152.838284
55.000000,P0006,231.530903,602.792871
55.000000,P0007,698.399682,276.337813
55.000000,P0008,1.184241,994.658183
55.000000,P0009,352.667580,639.208151
55.000000,P0010,169.493559,350.386942
56.000000,P0001,139.569713,299.828812
56.000000,P0002,417.969938,968.220443
56.000000,P0003,512.545980,912.679077
56.000000,P0004,29.798495,130.906173
56.000000,P0005,663.142883,152.403112
56.000000,P0006,231.202129,603.220715
56.000000,P0007,698.464341,276.323174
56.000000,P0008,1.585233,994.342189
56.000000,P0009,352.535142,638.552760
56.000000,P0010,169.633471,350.823062
57.000000,P0001,139.100718,300.388284
57.000000,P0002,418.430105,967.904301
57.000000,P0003,512.738872,912.625657
57.000000,P0004,29.922535,130.895528
57.000000,P0005,663.669687,152.384546
57.000000,P0006,230.670213,603.064550
57.000000,P0007,698.415347,276.138280
57.000000,P0008,2.296668,993.969221
57.000000,P0009,352.886161,637.902319
57.000000,P0010,169.660667,350.705475
58.000000,P0001,139.565336,300.317928
58.000000,P0002,418.370619,969.094915
58.000000,P0003,512.820624,912.726113
58.000000,P0004,29.903620,131.303359
58.000000,P0005,663.528706,152.650928
58.000000,P0006,230.342287,603.070489
58.000000,P0007,698.713166,275.864641
58.000000,P0008,2.777478,994.383692
58.000000,P0009,352.291725,638.726999
58.000000,P0010,169.922307,351.223481
59.000000,P0001,138.997370,300.311381
59.000000,P0002,417.844741,969.340830
59.000000,P0003,512.293298,912.435109
59.000000,P0004,29.950281,131.318724
59.000000,P0005,663.594583,152.243518
59.000000,P0006,230.620118,602.151855
59.000000,P0007,698.902789,276.222770
59.000000,P0008,3.224582,995.087990
59.000000,P0009,352.002532,639.256649
59.000000,P0010,170.005005,351.215384
60.000000,P0001,139.004166,301.228821
60.000000,P0002,416.839414,969.397481
60.000000,P0003,511.431845,912.218647
60.000000,P0004,30.487762,131.644952
60.000000,P0005,662.955012,152.043041
60.000000,P0006,230.059536,602.139684
60.000000,P0007,698.614459,275.067152
60.000000,P0008,4.217446,995.632990
60.000000,P0009,351.203400,639.048644
60.000000,P0010,170.523873,351.021650
